precision,recall,f1-score,support
0.5970149253731343,0.4819277108433735,0.5333333333333333,83.0
0.515625,0.42857142857142855,0.4680851063829787,77.0
0.8611111111111112,0.9393939393939394,0.8985507246376813,33.0
0.41025641025641024,0.3333333333333333,0.36781609195402293,48.0
0.4117647058823529,0.4117647058823529,0.4117647058823529,34.0
0.631578947368421,0.6153846153846154,0.6233766233766234,39.0
0.38235294117647056,0.3333333333333333,0.35616438356164387,39.0
0.4857142857142857,0.5151515151515151,0.5,33.0
0.4666666666666667,0.4117647058823529,0.43749999999999994,34.0
0.36,0.4186046511627907,0.38709677419354843,43.0
0.38461538461538464,0.45454545454545453,0.41666666666666663,33.0
0.3902439024390244,0.2909090909090909,0.3333333333333333,55.0
0.43243243243243246,0.4,0.4155844155844156,40.0
0.4339622641509434,0.46,0.44660194174757284,50.0
0.2727272727272727,0.2857142857142857,0.2790697674418604,21.0
0.6129032258064516,0.6551724137931034,0.6333333333333333,29.0
0.23809523809523808,0.2702702702702703,0.25316455696202533,37.0
0.40625,0.38235294117647056,0.393939393939394,34.0
0.48,0.375,0.42105263157894735,32.0
0.39622641509433965,0.42,0.4077669902912621,50.0
0.2702702702702703,0.29411764705882354,0.28169014084507044,34.0
0.375,0.26666666666666666,0.31168831168831174,45.0
0.3953488372093023,0.4146341463414634,0.40476190476190477,41.0
0.2857142857142857,0.25,0.26666666666666666,32.0
0.7777777777777778,0.9032258064516129,0.835820895522388,31.0
0.47619047619047616,0.38461538461538464,0.42553191489361697,52.0
0.21621621621621623,0.26666666666666666,0.23880597014925373,30.0
0.7894736842105263,0.9090909090909091,0.8450704225352113,33.0
0.48484848484848486,0.5517241379310345,0.5161290322580646,29.0
0.4358974358974359,0.5,0.4657534246575343,34.0
0.4,0.5517241379310345,0.463768115942029,29.0
0.5945945945945946,0.6875,0.6376811594202898,32.0
0.7073170731707317,0.6904761904761905,0.6987951807228916,42.0
0.7916666666666666,0.8260869565217391,0.8085106382978724,46.0
0.2916666666666667,0.3888888888888889,0.3333333333333333,36.0
0.26666666666666666,0.41379310344827586,0.32432432432432434,29.0
0.5142857142857142,0.5142857142857142,0.5142857142857142,35.0
0.2962962962962963,0.2962962962962963,0.2962962962962963,27.0
0.8222222222222222,0.8809523809523809,0.8505747126436781,42.0
0.53125,0.4146341463414634,0.4657534246575343,41.0
0.4827586206896552,0.358974358974359,0.4117647058823529,39.0
0.4666666666666667,0.4117647058823529,0.43749999999999994,34.0
0.3611111111111111,0.4642857142857143,0.40625000000000006,28.0
0.6904761904761905,0.7631578947368421,0.725,38.0
0.8571428571428571,1.0,0.923076923076923,30.0
0.5555555555555556,0.36585365853658536,0.4411764705882353,41.0
0.37142857142857144,0.43333333333333335,0.4,30.0
0.25,0.2682926829268293,0.25882352941176473,41.0
0.7307692307692307,0.8636363636363636,0.7916666666666666,44.0
0.2857142857142857,0.5,0.36363636363636365,28.0
0.7142857142857143,0.8108108108108109,0.759493670886076,37.0
0.4375,0.4883720930232558,0.4615384615384615,43.0
0.32142857142857145,0.23076923076923078,0.2686567164179105,39.0
0.9714285714285714,0.9714285714285714,0.9714285714285714,35.0
0.5,0.5517241379310345,0.5245901639344263,29.0
0.8095238095238095,0.8292682926829268,0.8192771084337348,41.0
0.3157894736842105,0.2857142857142857,0.3,42.0
0.3409090909090909,0.3488372093023256,0.3448275862068966,43.0
0.5161290322580645,0.45714285714285713,0.4848484848484849,35.0
0.3939393939393939,0.65,0.490566037735849,20.0
0.2692307692307692,0.2916666666666667,0.27999999999999997,48.0
0.3888888888888889,0.4,0.39436619718309857,35.0
0.4594594594594595,0.3090909090909091,0.3695652173913044,55.0
0.6285714285714286,0.5116279069767442,0.5641025641025641,43.0
0.4,0.4,0.4000000000000001,45.0
0.2857142857142857,0.47619047619047616,0.3571428571428571,21.0
0.4857142857142857,0.3953488372093023,0.43589743589743585,43.0
0.42424242424242425,0.4,0.411764705882353,35.0
0.7272727272727273,0.75,0.7384615384615384,32.0
0.30952380952380953,0.3939393939393939,0.3466666666666667,33.0
0.2708333333333333,0.29545454545454547,0.2826086956521739,44.0
0.525,0.4375,0.4772727272727273,48.0
0.46875,0.45454545454545453,0.4615384615384615,33.0
0.3953488372093023,0.4857142857142857,0.43589743589743585,35.0
0.5142857142857142,0.43902439024390244,0.4736842105263158,41.0
0.35714285714285715,0.3225806451612903,0.3389830508474576,31.0
0.5185185185185185,0.5,0.509090909090909,28.0
0.23076923076923078,0.20689655172413793,0.21818181818181817,29.0
0.6904761904761905,0.7435897435897436,0.7160493827160495,39.0
0.3103448275862069,0.2727272727272727,0.2903225806451613,33.0
0.7948717948717948,0.8378378378378378,0.8157894736842105,37.0
0.5151515151515151,0.4358974358974359,0.4722222222222222,39.0
0.4722222222222222,0.5862068965517241,0.523076923076923,29.0
0.3333333333333333,0.23809523809523808,0.2777777777777778,42.0
0.46,0.575,0.5111111111111112,40.0
0.6756756756756757,0.6578947368421053,0.6666666666666667,38.0
0.8148148148148148,0.8301886792452831,0.8224299065420562,53.0
0.37254901960784315,0.4222222222222222,0.3958333333333333,45.0
0.85,0.8095238095238095,0.8292682926829269,21.0
0.4166666666666667,0.42857142857142855,0.4225352112676056,35.0
0.37209302325581395,0.3018867924528302,0.3333333333333333,53.0
0.9487179487179487,0.9736842105263158,0.9610389610389611,38.0
0.4473684210526316,0.4594594594594595,0.45333333333333337,37.0
0.6857142857142857,0.6666666666666666,0.676056338028169,36.0
0.7317073170731707,0.625,0.6741573033707865,48.0
0.5185185185185185,0.4827586206896552,0.5,29.0
0.5652173913043478,0.5098039215686274,0.5360824742268041,51.0
0.4444444444444444,0.4444444444444444,0.4444444444444444,36.0
0.3611111111111111,0.3333333333333333,0.3466666666666667,39.0
0.29411764705882354,0.30303030303030304,0.29850746268656714,33.0
0.4919968512201522,0.4919968512201522,0.4919968512201522,0.4919968512201522
0.48999183983360217,0.4974934289262278,0.49015491509385917,3811.0
0.4945176016592574,0.4919968512201522,0.48983553317136147,3811.0
