precision,recall,f1-score,support
0.704225352112676,0.6024096385542169,0.6493506493506493,83.0
0.7123287671232876,0.6753246753246753,0.6933333333333332,77.0
0.9428571428571428,1.0,0.9705882352941176,33.0
0.43548387096774194,0.5625,0.4909090909090909,48.0
0.5483870967741935,0.5,0.5230769230769231,34.0
0.8235294117647058,0.717948717948718,0.767123287671233,39.0
0.38461538461538464,0.38461538461538464,0.38461538461538464,39.0
0.5714285714285714,0.6060606060606061,0.588235294117647,33.0
0.782608695652174,0.5294117647058824,0.631578947368421,34.0
0.46551724137931033,0.627906976744186,0.5346534653465347,43.0
0.43478260869565216,0.6060606060606061,0.5063291139240507,33.0
0.4444444444444444,0.43636363636363634,0.4403669724770642,55.0
0.5862068965517241,0.425,0.4927536231884058,40.0
0.5576923076923077,0.58,0.5686274509803922,50.0
0.35714285714285715,0.23809523809523808,0.2857142857142857,21.0
0.6388888888888888,0.7931034482758621,0.7076923076923076,29.0
0.3783783783783784,0.3783783783783784,0.37837837837837834,37.0
0.5641025641025641,0.6470588235294118,0.6027397260273972,34.0
0.5714285714285714,0.375,0.4528301886792453,32.0
0.46551724137931033,0.54,0.5,50.0
0.4482758620689655,0.38235294117647056,0.41269841269841273,34.0
0.43902439024390244,0.4,0.4186046511627907,45.0
0.5882352941176471,0.7317073170731707,0.6521739130434783,41.0
0.3902439024390244,0.5,0.4383561643835617,32.0
0.9393939393939394,1.0,0.96875,31.0
0.6,0.5192307692307693,0.5567010309278351,52.0
0.42424242424242425,0.4666666666666667,0.4444444444444445,30.0
0.9090909090909091,0.9090909090909091,0.9090909090909091,33.0
0.5142857142857142,0.6206896551724138,0.5625,29.0
0.6206896551724138,0.5294117647058824,0.5714285714285715,34.0
0.5517241379310345,0.5517241379310345,0.5517241379310345,29.0
0.967741935483871,0.9375,0.9523809523809523,32.0
0.8604651162790697,0.8809523809523809,0.8705882352941177,42.0
0.9111111111111111,0.8913043478260869,0.9010989010989011,46.0
0.38095238095238093,0.4444444444444444,0.41025641025641024,36.0
0.5555555555555556,0.5172413793103449,0.5357142857142857,29.0
0.6060606060606061,0.5714285714285714,0.588235294117647,35.0
0.4782608695652174,0.4074074074074074,0.44000000000000006,27.0
0.9767441860465116,1.0,0.988235294117647,42.0
0.5454545454545454,0.5853658536585366,0.5647058823529411,41.0
0.5714285714285714,0.5128205128205128,0.5405405405405405,39.0
0.5882352941176471,0.5882352941176471,0.5882352941176471,34.0
0.45714285714285713,0.5714285714285714,0.5079365079365079,28.0
0.925,0.9736842105263158,0.9487179487179489,38.0
0.9090909090909091,1.0,0.9523809523809523,30.0
0.6666666666666666,0.5365853658536586,0.5945945945945946,41.0
0.46875,0.5,0.4838709677419355,30.0
0.4444444444444444,0.3902439024390244,0.4155844155844156,41.0
0.9772727272727273,0.9772727272727273,0.9772727272727273,44.0
0.3269230769230769,0.6071428571428571,0.425,28.0
0.9210526315789473,0.9459459459459459,0.9333333333333332,37.0
0.5652173913043478,0.6046511627906976,0.5842696629213482,43.0
0.5185185185185185,0.358974358974359,0.42424242424242425,39.0
0.9459459459459459,1.0,0.9722222222222222,35.0
0.6842105263157895,0.896551724137931,0.7761194029850746,29.0
1.0,0.926829268292683,0.9620253164556963,41.0
0.43478260869565216,0.47619047619047616,0.4545454545454545,42.0
0.46938775510204084,0.5348837209302325,0.5,43.0
0.6551724137931034,0.5428571428571428,0.5937499999999999,35.0
0.48148148148148145,0.65,0.553191489361702,20.0
0.42592592592592593,0.4791666666666667,0.4509803921568628,48.0
0.8260869565217391,0.5428571428571428,0.6551724137931034,35.0
0.4666666666666667,0.509090909090909,0.4869565217391304,55.0
0.6,0.4883720930232558,0.5384615384615383,43.0
0.65,0.5777777777777777,0.6117647058823529,45.0
0.29411764705882354,0.23809523809523808,0.2631578947368421,21.0
0.7428571428571429,0.6046511627906976,0.6666666666666666,43.0
0.53125,0.4857142857142857,0.5074626865671641,35.0
0.9032258064516129,0.875,0.8888888888888888,32.0
0.4883720930232558,0.6363636363636364,0.5526315789473685,33.0
0.4791666666666667,0.5227272727272727,0.5,44.0
0.5094339622641509,0.5625,0.5346534653465346,48.0
0.5142857142857142,0.5454545454545454,0.5294117647058822,33.0
0.6666666666666666,0.5714285714285714,0.6153846153846153,35.0
0.6764705882352942,0.5609756097560976,0.6133333333333334,41.0
0.42857142857142855,0.3870967741935484,0.4067796610169491,31.0
0.5666666666666667,0.6071428571428571,0.5862068965517241,28.0
0.4,0.27586206896551724,0.32653061224489793,29.0
0.926829268292683,0.9743589743589743,0.9500000000000001,39.0
0.5517241379310345,0.48484848484848486,0.5161290322580646,33.0
1.0,0.9459459459459459,0.9722222222222222,37.0
0.6176470588235294,0.5384615384615384,0.5753424657534247,39.0
0.5277777777777778,0.6551724137931034,0.5846153846153845,29.0
0.5945945945945946,0.5238095238095238,0.5569620253164557,42.0
0.6388888888888888,0.575,0.6052631578947367,40.0
0.8888888888888888,0.8421052631578947,0.8648648648648649,38.0
0.9454545454545454,0.9811320754716981,0.9629629629629629,53.0
0.7391304347826086,0.7555555555555555,0.7472527472527473,45.0
1.0,1.0,1.0,21.0
0.5454545454545454,0.6857142857142857,0.6075949367088607,35.0
0.5192307692307693,0.5094339622641509,0.5142857142857143,53.0
1.0,0.9210526315789473,0.958904109589041,38.0
0.5625,0.4864864864864865,0.5217391304347827,37.0
0.7666666666666667,0.6388888888888888,0.696969696969697,36.0
0.9318181818181818,0.8541666666666666,0.8913043478260869,48.0
0.6451612903225806,0.6896551724137931,0.6666666666666667,29.0
0.7777777777777778,0.8235294117647058,0.7999999999999999,51.0
0.5434782608695652,0.6944444444444444,0.6097560975609756,36.0
0.4722222222222222,0.4358974358974359,0.45333333333333337,39.0
0.3333333333333333,0.2727272727272727,0.3,33.0
0.6266071897139859,0.6266071897139859,0.6266071897139859,0.6266071897139859
0.6278618522368941,0.6242471672875048,0.6218502993648319,3811.0
0.6334270445253335,0.6266071897139859,0.6261857270043152,3811.0
