precision,recall,f1-score,support
0.7307692307692307,0.4578313253012048,0.5629629629629629,83.0
0.5573770491803278,0.44155844155844154,0.4927536231884058,77.0
0.8421052631578947,0.9696969696969697,0.9014084507042254,33.0
0.29577464788732394,0.4375,0.3529411764705882,48.0
0.5384615384615384,0.4117647058823529,0.4666666666666667,34.0
0.6666666666666666,0.5128205128205128,0.5797101449275363,39.0
0.40625,0.3333333333333333,0.36619718309859156,39.0
0.5135135135135135,0.5757575757575758,0.5428571428571428,33.0
0.5333333333333333,0.23529411764705882,0.326530612244898,34.0
0.38333333333333336,0.5348837209302325,0.4466019417475728,43.0
0.40425531914893614,0.5757575757575758,0.47500000000000003,33.0
0.41379310344827586,0.21818181818181817,0.2857142857142857,55.0
0.5,0.325,0.393939393939394,40.0
0.42857142857142855,0.54,0.47787610619469023,50.0
0.37037037037037035,0.47619047619047616,0.4166666666666667,21.0
0.6538461538461539,0.5862068965517241,0.6181818181818182,29.0
0.23529411764705882,0.32432432432432434,0.2727272727272727,37.0
0.2857142857142857,0.23529411764705882,0.2580645161290323,34.0
0.3888888888888889,0.4375,0.411764705882353,32.0
0.4520547945205479,0.66,0.5365853658536586,50.0
0.34782608695652173,0.23529411764705882,0.28070175438596484,34.0
0.35185185185185186,0.4222222222222222,0.3838383838383838,45.0
0.38181818181818183,0.5121951219512195,0.43750000000000006,41.0
0.3684210526315789,0.21875,0.2745098039215686,32.0
0.8275862068965517,0.7741935483870968,0.7999999999999999,31.0
0.5384615384615384,0.2692307692307692,0.3589743589743589,52.0
0.2222222222222222,0.4,0.2857142857142857,30.0
0.8108108108108109,0.9090909090909091,0.8571428571428571,33.0
0.4358974358974359,0.5862068965517241,0.5,29.0
0.5161290322580645,0.47058823529411764,0.4923076923076923,34.0
0.3404255319148936,0.5517241379310345,0.4210526315789473,29.0
0.71875,0.71875,0.71875,32.0
0.7297297297297297,0.6428571428571429,0.6835443037974683,42.0
0.7407407407407407,0.8695652173913043,0.7999999999999999,46.0
0.3114754098360656,0.5277777777777778,0.3917525773195876,36.0
0.2558139534883721,0.3793103448275862,0.3055555555555556,29.0
0.5588235294117647,0.5428571428571428,0.5507246376811593,35.0
0.3333333333333333,0.3333333333333333,0.3333333333333333,27.0
0.8409090909090909,0.8809523809523809,0.8604651162790699,42.0
0.45454545454545453,0.6097560975609756,0.5208333333333334,41.0
0.6363636363636364,0.358974358974359,0.459016393442623,39.0
0.53125,0.5,0.5151515151515151,34.0
0.42857142857142855,0.42857142857142855,0.42857142857142855,28.0
0.7727272727272727,0.8947368421052632,0.8292682926829269,38.0
0.9090909090909091,1.0,0.9523809523809523,30.0
0.45,0.21951219512195122,0.29508196721311475,41.0
0.5185185185185185,0.4666666666666667,0.4912280701754386,30.0
0.36363636363636365,0.2926829268292683,0.32432432432432434,41.0
0.8367346938775511,0.9318181818181818,0.8817204301075268,44.0
0.3333333333333333,0.6428571428571429,0.43902439024390244,28.0
0.6976744186046512,0.8108108108108109,0.75,37.0
0.525,0.4883720930232558,0.5060240963855422,43.0
0.48484848484848486,0.41025641025641024,0.4444444444444444,39.0
1.0,1.0,1.0,35.0
0.47368421052631576,0.6206896551724138,0.5373134328358208,29.0
0.825,0.8048780487804879,0.8148148148148149,41.0
0.25925925925925924,0.3333333333333333,0.2916666666666667,42.0
0.2962962962962963,0.18604651162790697,0.22857142857142856,43.0
0.5416666666666666,0.37142857142857144,0.44067796610169496,35.0
0.2962962962962963,0.4,0.3404255319148936,20.0
0.22340425531914893,0.4375,0.295774647887324,48.0
0.5,0.34285714285714286,0.4067796610169492,35.0
0.5172413793103449,0.2727272727272727,0.3571428571428571,55.0
0.5510204081632653,0.627906976744186,0.5869565217391305,43.0
0.45454545454545453,0.3333333333333333,0.3846153846153846,45.0
0.28125,0.42857142857142855,0.3396226415094339,21.0
0.6153846153846154,0.37209302325581395,0.463768115942029,43.0
0.4,0.4,0.4000000000000001,35.0
0.78125,0.78125,0.78125,32.0
0.3018867924528302,0.48484848484848486,0.37209302325581395,33.0
0.2972972972972973,0.25,0.2716049382716049,44.0
0.47058823529411764,0.3333333333333333,0.39024390243902435,48.0
0.4146341463414634,0.5151515151515151,0.4594594594594595,33.0
0.4318181818181818,0.5428571428571428,0.4810126582278481,35.0
0.5365853658536586,0.5365853658536586,0.5365853658536586,41.0
0.4,0.3225806451612903,0.3571428571428571,31.0
0.6538461538461539,0.6071428571428571,0.6296296296296297,28.0
0.375,0.20689655172413793,0.26666666666666666,29.0
0.7380952380952381,0.7948717948717948,0.7654320987654322,39.0
0.37142857142857144,0.3939393939393939,0.3823529411764706,33.0
0.7567567567567568,0.7567567567567568,0.7567567567567567,37.0
0.4883720930232558,0.5384615384615384,0.5121951219512196,39.0
0.56,0.4827586206896552,0.5185185185185185,29.0
0.4594594594594595,0.40476190476190477,0.430379746835443,42.0
0.49019607843137253,0.625,0.5494505494505494,40.0
0.7222222222222222,0.6842105263157895,0.7027027027027027,38.0
0.7627118644067796,0.8490566037735849,0.8035714285714285,53.0
0.4230769230769231,0.4888888888888889,0.4536082474226804,45.0
0.8636363636363636,0.9047619047619048,0.8837209302325582,21.0
0.3793103448275862,0.6285714285714286,0.4731182795698924,35.0
0.375,0.16981132075471697,0.2337662337662338,53.0
0.972972972972973,0.9473684210526315,0.9599999999999999,38.0
0.5909090909090909,0.35135135135135137,0.4406779661016949,37.0
0.6666666666666666,0.7222222222222222,0.6933333333333334,36.0
0.7555555555555555,0.7083333333333334,0.7311827956989247,48.0
0.48,0.41379310344827586,0.4444444444444445,29.0
