precision,recall,f1-score,support
0.48148148148148145,0.7222222222222222,0.5777777777777777,18.0
0.8051948051948052,0.496,0.6138613861386139,125.0
1.0,0.8484848484848485,0.9180327868852458,33.0
0.9918032786885246,0.983739837398374,0.9877551020408164,123.0
0.7551020408163265,0.9736842105263158,0.8505747126436782,38.0
0.9428571428571428,0.8461538461538461,0.8918918918918919,195.0
0.5398230088495575,0.5126050420168067,0.5258620689655172,119.0
0.7714285714285715,0.9529411764705882,0.8526315789473684,85.0
0.945054945054945,0.9347826086956522,0.9398907103825138,92.0
0.9013333333333333,0.845,0.8722580645161291,400.0
0.9230769230769231,0.8571428571428571,0.888888888888889,28.0
0.8383233532934131,0.8860759493670886,0.8615384615384616,158.0
0.8888888888888888,0.975609756097561,0.9302325581395349,41.0
0.926829268292683,1.0,0.9620253164556963,38.0
0.88,0.6285714285714286,0.7333333333333334,35.0
0.893048128342246,0.7522522522522522,0.8166259168704155,222.0
0.8157894736842105,0.8671328671328671,0.8406779661016948,143.0
0.8947368421052632,0.7727272727272727,0.8292682926829269,22.0
0.45098039215686275,0.8518518518518519,0.5897435897435898,27.0
0.9438202247191011,0.9767441860465116,0.9599999999999999,86.0
0.7361111111111112,0.9137931034482759,0.8153846153846155,58.0
0.8018867924528302,0.7522123893805309,0.776255707762557,113.0
0.7333333333333333,0.9565217391304348,0.8301886792452831,23.0
0.8872180451127819,0.8489208633093526,0.8676470588235295,139.0
0.7352941176470589,0.8620689655172413,0.7936507936507937,29.0
0.9326599326599326,0.865625,0.8978930307941653,320.0
0.7840909090909091,0.8117647058823529,0.7976878612716763,85.0
0.717948717948718,0.7,0.708860759493671,40.0
0.5121951219512195,0.75,0.6086956521739131,28.0
0.9829351535836177,0.9504950495049505,0.9664429530201342,303.0
0.717391304347826,0.8918918918918919,0.7951807228915664,37.0
0.2682926829268293,0.4583333333333333,0.3384615384615385,24.0
0.8709677419354839,0.9878048780487805,0.9257142857142857,82.0
0.8695652173913043,0.9302325581395349,0.898876404494382,43.0
0.8947368421052632,0.9550561797752809,0.9239130434782609,89.0
0.18292682926829268,0.6521739130434783,0.28571428571428575,23.0
0.5428571428571428,0.8837209302325582,0.6725663716814159,43.0
0.32142857142857145,0.72,0.4444444444444445,25.0
1.0,1.0,1.0,32.0
0.9090909090909091,0.9523809523809523,0.9302325581395349,21.0
0.5192307692307693,0.6136363636363636,0.5625,44.0
0.9252336448598131,0.49417637271214643,0.6442516268980477,601.0
0.5918367346938775,0.5420560747663551,0.5658536585365854,107.0
0.3798449612403101,0.3712121212121212,0.37547892720306514,132.0
0.863013698630137,0.984375,0.9197080291970804,64.0
0.880184331797235,0.8304347826086956,0.8545861297539149,230.0
0.5,0.6610169491525424,0.5693430656934306,59.0
0.7391304347826086,0.8947368421052632,0.8095238095238095,19.0
0.8055555555555556,1.0,0.8923076923076924,29.0
0.9565217391304348,0.8461538461538461,0.8979591836734695,26.0
0.8333333333333334,0.7894736842105263,0.8108108108108109,19.0
0.9655172413793104,0.8076923076923077,0.8795811518324608,208.0
1.0,0.9574468085106383,0.9782608695652174,47.0
0.9032258064516129,0.9333333333333333,0.9180327868852459,60.0
0.9891304347826086,0.9479166666666666,0.9680851063829786,96.0
0.380327868852459,0.6783625730994152,0.48739495798319327,171.0
0.96875,0.8493150684931506,0.9051094890510949,73.0
0.85,1.0,0.9189189189189189,34.0
0.7567567567567568,0.9333333333333333,0.835820895522388,30.0
0.8928571428571429,1.0,0.9433962264150945,25.0
0.8443579766536965,0.9004149377593361,0.8714859437751004,241.0
0.8157894736842105,0.8857142857142857,0.8493150684931505,105.0
0.7916666666666666,0.8260869565217391,0.8085106382978724,23.0
0.6170212765957447,0.8529411764705882,0.7160493827160493,34.0
0.2833333333333333,0.9444444444444444,0.4358974358974359,18.0
0.5,0.7647058823529411,0.6046511627906976,17.0
0.9113924050632911,0.9113924050632911,0.9113924050632911,79.0
0.8297872340425532,0.7959183673469388,0.8125,49.0
0.203125,0.5652173913043478,0.2988505747126437,23.0
0.9172413793103448,0.869281045751634,0.8926174496644296,153.0
0.5,0.6153846153846154,0.5517241379310345,247.0
0.5789473684210527,0.5238095238095238,0.5500000000000002,21.0
0.8646616541353384,0.92,0.8914728682170543,125.0
0.5045045045045045,0.37333333333333335,0.4291187739463602,150.0
0.868421052631579,0.7333333333333333,0.7951807228915663,45.0
0.2926829268292683,0.8275862068965517,0.4324324324324324,29.0
0.6428571428571429,0.9473684210526315,0.7659574468085106,19.0
0.375,0.6666666666666666,0.4800000000000001,27.0
0.7432432432432432,0.8461538461538461,0.7913669064748202,65.0
0.1206896551724138,0.5833333333333334,0.2,36.0
0.8214285714285714,0.7666666666666667,0.793103448275862,30.0
0.9323843416370107,0.8451612903225807,0.8866328257191203,310.0
0.631578947368421,0.9230769230769231,0.7499999999999999,13.0
0.7215189873417721,0.504424778761062,0.59375,113.0
0.7758620689655172,0.8823529411764706,0.8256880733944953,51.0
0.125,0.23076923076923078,0.16216216216216217,26.0
0.875,0.8045977011494253,0.8383233532934132,87.0
0.07272727272727272,0.34782608695652173,0.12030075187969924,23.0
0.75,0.7941176470588235,0.7714285714285715,34.0
0.6756756756756757,0.8620689655172413,0.7575757575757576,29.0
0.9772727272727273,0.9772727272727273,0.9772727272727273,88.0
0.7889908256880734,0.8431372549019608,0.8151658767772513,102.0
0.9603960396039604,0.9797979797979798,0.9700000000000001,99.0
0.8997050147492626,0.7860824742268041,0.8390646492434664,388.0
0.9176470588235294,0.8666666666666667,0.8914285714285715,90.0
