precision,recall,f1-score,support
1.0,0.9809523809523809,0.9903846153846153,105.0
0.9857142857142858,0.9324324324324325,0.9583333333333333,74.0
0.9537037037037037,0.9537037037037037,0.9537037037037037,108.0
0.6568627450980392,0.9241379310344827,0.7679083094555873,145.0
1.0,1.0,1.0,106.0
0.9481481481481482,0.9552238805970149,0.9516728624535316,134.0
0.9965986394557823,0.973421926910299,0.9848739495798319,301.0
0.978021978021978,0.9834254143646409,0.9807162534435261,181.0
0.958974358974359,0.9739583333333334,0.9664082687338502,192.0
0.8507462686567164,0.9344262295081968,0.8906250000000001,122.0
0.9765957446808511,0.8547486033519553,0.9116186693147965,537.0
0.9655172413793104,0.9940828402366864,0.979591836734694,169.0
0.9754098360655737,0.9834710743801653,0.9794238683127573,121.0
0.9512195121951219,0.9915254237288136,0.970954356846473,118.0
0.8011049723756906,0.9354838709677419,0.863095238095238,155.0
0.9913793103448276,0.9583333333333334,0.9745762711864409,240.0
0.9834710743801653,0.9754098360655737,0.9794238683127573,122.0
1.0,1.0,1.0,115.0
0.9777015437392796,0.9710391822827938,0.9743589743589743,587.0
0.9294117647058824,0.9753086419753086,0.9518072289156626,162.0
0.9069767441860465,1.0,0.951219512195122,78.0
0.967032967032967,0.9723756906077348,0.9696969696969698,181.0
0.9763779527559056,0.9841269841269841,0.9802371541501976,126.0
0.990990990990991,1.0,0.9954751131221719,110.0
0.9848484848484849,0.9848484848484849,0.9848484848484849,66.0
0.9736842105263158,1.0,0.9866666666666666,74.0
0.9725274725274725,0.9888268156424581,0.9806094182825486,179.0
1.0,0.9714285714285714,0.9855072463768115,140.0
0.9875389408099688,0.9491017964071856,0.9679389312977099,334.0
0.9880952380952381,0.9880952380952381,0.9880952380952381,84.0
0.9797979797979798,0.9797979797979798,0.9797979797979798,99.0
0.726027397260274,0.8249027237354085,0.7723132969034608,257.0
0.9555555555555556,0.9772727272727273,0.9662921348314608,220.0
0.8080808080808081,0.9523809523809523,0.8743169398907102,84.0
0.9285714285714286,0.9512195121951219,0.9397590361445782,82.0
1.0,0.9848484848484849,0.9923664122137404,66.0
0.9693877551020408,1.0,0.9844559585492229,95.0
0.993421052631579,0.967948717948718,0.9805194805194807,312.0
0.9830508474576272,0.9914529914529915,0.9872340425531915,117.0
1.0,1.0,1.0,112.0
0.8527131782945736,0.8029197080291971,0.8270676691729323,137.0
0.9838709677419355,0.9838709677419355,0.9838709677419355,124.0
0.963276836158192,0.9393939393939394,0.9511854951185496,363.0
0.9717314487632509,0.9683098591549296,0.9700176366843034,284.0
0.9751131221719457,0.896049896049896,0.933911159263272,481.0
0.9696969696969697,1.0,0.9846153846153847,96.0
0.981651376146789,0.9596412556053812,0.9705215419501134,223.0
0.9818181818181818,0.9908256880733946,0.9863013698630138,109.0
0.9938461538461538,0.9847560975609756,0.989280245022971,328.0
0.9824120603015075,0.9630541871921182,0.972636815920398,406.0
0.9699115044247788,0.9681978798586572,0.969053934571176,566.0
0.9935622317596566,0.9767932489451476,0.9851063829787233,474.0
0.9507042253521126,0.9642857142857143,0.9574468085106383,140.0
0.9523809523809523,0.9900990099009901,0.970873786407767,101.0
0.9726443768996961,0.9495548961424333,0.960960960960961,337.0
0.9601518026565465,0.7322720694645442,0.8308702791461412,691.0
0.979381443298969,0.9693877551020408,0.9743589743589743,98.0
0.9897959183673469,0.9897959183673469,0.9897959183673469,98.0
0.9907407407407407,0.9727272727272728,0.981651376146789,110.0
0.9887640449438202,1.0,0.9943502824858756,88.0
0.9090909090909091,0.9090909090909091,0.9090909090909091,132.0
0.9867109634551495,0.9867109634551495,0.9867109634551495,301.0
0.9259259259259259,0.9523809523809523,0.9389671361502347,105.0
0.9754601226993865,0.9695121951219512,0.9724770642201835,164.0
0.9809264305177112,0.9809264305177112,0.9809264305177112,367.0
0.9910313901345291,0.9650655021834061,0.9778761061946903,229.0
0.9391891891891891,0.9328859060402684,0.936026936026936,149.0
0.9153225806451613,0.8136200716845878,0.8614800759013282,279.0
0.9090909090909091,1.0,0.9523809523809523,70.0
0.7054794520547946,0.6821192052980133,0.6936026936026936,151.0
0.9735099337748344,0.9865771812080537,0.98,149.0
0.9775280898876404,0.9666666666666667,0.9720670391061451,90.0
0.940677966101695,0.9910714285714286,0.9652173913043479,112.0
0.9512195121951219,0.9936305732484076,0.9719626168224299,157.0
0.9727272727272728,0.9727272727272728,0.9727272727272728,110.0
0.9813084112149533,0.9722222222222222,0.9767441860465117,108.0
0.9577874818049491,0.9690721649484536,0.9633967789165447,679.0
0.9920634920634921,1.0,0.9960159362549801,125.0
0.9431818181818182,0.9880952380952381,0.9651162790697674,84.0
