precision,recall,f1-score,support
0.3870967741935484,0.4444444444444444,0.41379310344827586,27.0
0.4090909090909091,0.45,0.4285714285714286,40.0
0.525,0.4375,0.4772727272727273,48.0
0.45454545454545453,0.38461538461538464,0.41666666666666663,39.0
0.53125,0.40476190476190477,0.4594594594594595,42.0
0.5263157894736842,0.3448275862068966,0.4166666666666667,29.0
0.59375,0.6551724137931034,0.6229508196721311,29.0
0.39285714285714285,0.6285714285714286,0.4835164835164835,35.0
0.4444444444444444,0.13793103448275862,0.21052631578947367,29.0
1.0,1.0,1.0,36.0
0.5247524752475248,0.6022727272727273,0.5608465608465608,88.0
0.7894736842105263,0.42857142857142855,0.5555555555555555,35.0
0.3,0.2571428571428571,0.2769230769230769,35.0
0.5087719298245614,0.90625,0.651685393258427,32.0
0.34615384615384615,0.16666666666666666,0.225,54.0
0.4186046511627907,0.8181818181818182,0.5538461538461539,22.0
0.8125,0.9285714285714286,0.8666666666666666,42.0
0.6097560975609756,0.8333333333333334,0.7042253521126761,30.0
0.9361702127659575,0.9565217391304348,0.9462365591397849,46.0
0.9666666666666667,0.8787878787878788,0.9206349206349207,33.0
0.48717948717948717,0.40425531914893614,0.4418604651162791,47.0
0.6428571428571429,0.3829787234042553,0.48,47.0
0.8043478260869565,0.6981132075471698,0.7474747474747474,53.0
0.375,0.2926829268292683,0.32876712328767116,41.0
1.0,0.96,0.9795918367346939,25.0
0.7291666666666666,0.7446808510638298,0.7368421052631579,47.0
0.5333333333333333,0.32,0.4,25.0
0.2972972972972973,0.5238095238095238,0.37931034482758624,42.0
0.42105263157894735,0.5161290322580645,0.46376811594202894,31.0
0.2391304347826087,0.3142857142857143,0.271604938271605,35.0
0.5405405405405406,0.6666666666666666,0.5970149253731343,30.0
0.43548387096774194,0.6,0.5046728971962617,45.0
1.0,1.0,1.0,31.0
0.3235294117647059,0.3548387096774194,0.3384615384615384,31.0
0.3448275862068966,0.30303030303030304,0.32258064516129037,33.0
0.4482758620689655,0.3939393939393939,0.41935483870967744,33.0
0.42857142857142855,0.4,0.4137931034482759,30.0
0.410958904109589,0.42857142857142855,0.4195804195804196,70.0
0.5,0.6153846153846154,0.5517241379310345,26.0
0.7,0.20588235294117646,0.3181818181818182,34.0
0.9183673469387755,1.0,0.9574468085106383,45.0
0.42592592592592593,0.6052631578947368,0.5,38.0
0.9148936170212766,0.9772727272727273,0.945054945054945,44.0
1.0,1.0,1.0,27.0
0.39473684210526316,0.4411764705882353,0.41666666666666663,34.0
0.4864864864864865,0.42857142857142855,0.4556962025316456,42.0
0.625,0.5555555555555556,0.5882352941176471,36.0
0.92,0.7666666666666667,0.8363636363636363,30.0
0.4230769230769231,0.4230769230769231,0.4230769230769231,26.0
0.6,0.32142857142857145,0.41860465116279066,28.0
0.46153846153846156,0.46153846153846156,0.46153846153846156,39.0
0.8888888888888888,0.8421052631578947,0.8648648648648649,19.0
0.4827586206896552,0.4666666666666667,0.47457627118644075,30.0
0.9411764705882353,1.0,0.9696969696969697,32.0
0.18181818181818182,0.20689655172413793,0.1935483870967742,29.0
0.5348837209302325,0.5476190476190477,0.5411764705882354,42.0
0.41509433962264153,0.5,0.4536082474226804,44.0
0.926829268292683,0.95,0.9382716049382716,40.0
0.59375,0.6551724137931034,0.6229508196721311,29.0
0.5666666666666667,0.4146341463414634,0.47887323943661975,41.0
