precision,recall,f1-score,support
0.3076923076923077,0.3076923076923077,0.3076923076923077,26.0
0.9090909090909091,0.8695652173913043,0.888888888888889,23.0
0.5238095238095238,0.4782608695652174,0.5,23.0
0.6,0.2926829268292683,0.39344262295081966,41.0
0.5,0.29411764705882354,0.37037037037037035,17.0
0.5333333333333333,0.21621621621621623,0.3076923076923077,37.0
0.6470588235294118,0.7857142857142857,0.7096774193548386,14.0
1.0,1.0,1.0,19.0
0.6,0.72,0.6545454545454547,25.0
0.6666666666666666,0.5714285714285714,0.6153846153846153,21.0
0.5384615384615384,0.3888888888888889,0.45161290322580644,18.0
0.375,0.2727272727272727,0.3157894736842105,11.0
0.3333333333333333,0.14285714285714285,0.2,14.0
0.22727272727272727,0.4166666666666667,0.29411764705882354,24.0
0.13043478260869565,0.06666666666666667,0.08823529411764705,45.0
0.3333333333333333,0.38461538461538464,0.3571428571428571,13.0
1.0,1.0,1.0,10.0
0.25,0.5555555555555556,0.3448275862068966,9.0
0.17073170731707318,0.3684210526315789,0.23333333333333336,19.0
0.16666666666666666,0.35294117647058826,0.22641509433962262,17.0
0.15384615384615385,0.36363636363636365,0.21621621621621623,22.0
0.5185185185185185,0.30434782608695654,0.3835616438356165,46.0
0.0,0.0,0.0,18.0
0.2413793103448276,0.3333333333333333,0.28,21.0
0.3,0.25,0.2727272727272727,12.0
0.48484848484848486,0.7619047619047619,0.5925925925925926,42.0
0.75,0.8571428571428571,0.7999999999999999,14.0
0.375,0.17647058823529413,0.24,51.0
0.6363636363636364,0.7777777777777778,0.7000000000000001,18.0
0.2833333333333333,0.4358974358974359,0.3434343434343434,39.0
0.3181818181818182,0.4375,0.3684210526315789,16.0
0.34615384615384615,0.9,0.5,10.0
0.46938775510204084,0.6052631578947368,0.5287356321839081,38.0
0.5,0.14285714285714285,0.22222222222222224,28.0
0.3523809523809524,0.925,0.5103448275862069,40.0
0.2631578947368421,0.23809523809523808,0.25,21.0
0.36363636363636365,0.7619047619047619,0.4923076923076923,21.0
0.9473684210526315,0.6428571428571429,0.7659574468085106,28.0
0.3333333333333333,0.09090909090909091,0.14285714285714288,22.0
0.6666666666666666,0.3076923076923077,0.42105263157894735,13.0
0.5,0.0625,0.1111111111111111,32.0
0.4523809523809524,0.6333333333333333,0.5277777777777778,30.0
0.4090909090909091,0.75,0.5294117647058824,12.0
0.47368421052631576,0.45,0.46153846153846156,20.0
0.37037037037037035,0.2631578947368421,0.30769230769230765,38.0
0.6,0.13636363636363635,0.22222222222222218,22.0
1.0,0.8571428571428571,0.923076923076923,14.0
1.0,0.42857142857142855,0.6,14.0
0.18181818181818182,0.18181818181818182,0.18181818181818182,11.0
0.38235294117647056,0.65,0.48148148148148157,20.0
0.41304347826086957,0.7037037037037037,0.5205479452054794,27.0
0.65,0.8387096774193549,0.7323943661971831,31.0
0.5555555555555556,0.6818181818181818,0.6122448979591836,22.0
0.21052631578947367,0.2222222222222222,0.21621621621621623,18.0
0.3888888888888889,0.7368421052631579,0.509090909090909,19.0
0.25,0.7,0.3684210526315789,10.0
0.6666666666666666,0.14285714285714285,0.23529411764705882,14.0
0.27586206896551724,0.5925925925925926,0.3764705882352941,27.0
0.0,0.0,0.0,8.0
0.75,0.15,0.24999999999999997,20.0
0.6578947368421053,0.9259259259259259,0.7692307692307692,27.0
0.5,0.14285714285714285,0.22222222222222224,14.0
0.5714285714285714,0.7058823529411765,0.6315789473684211,17.0
0.2857142857142857,0.5454545454545454,0.37499999999999994,11.0
0.5901639344262295,0.37894736842105264,0.4615384615384615,95.0
0.375,0.375,0.375,16.0
0.7058823529411765,0.7058823529411765,0.7058823529411765,17.0
0.6666666666666666,0.0425531914893617,0.08,47.0
0.14583333333333334,0.3181818181818182,0.2,22.0
0.4,0.6,0.48,10.0
0.38095238095238093,0.42105263157894735,0.4,19.0
0.18181818181818182,0.5,0.26666666666666666,8.0
0.5,0.1111111111111111,0.1818181818181818,18.0
0.3968253968253968,0.7575757575757576,0.5208333333333334,33.0
0.9565217391304348,0.9166666666666666,0.9361702127659574,24.0
0.47058823529411764,0.16326530612244897,0.24242424242424243,49.0
0.16666666666666666,0.07894736842105263,0.10714285714285714,38.0
0.4,0.23529411764705882,0.29629629629629634,17.0
0.5,0.17391304347826086,0.25806451612903225,23.0
0.3,0.21428571428571427,0.25,14.0
0.5510204081632653,0.6585365853658537,0.6,41.0
0.3142857142857143,0.5238095238095238,0.39285714285714285,21.0
1.0,0.13043478260869565,0.23076923076923078,23.0
0.4,0.16,0.22857142857142856,25.0
0.32,0.6153846153846154,0.4210526315789474,13.0
0.8461538461538461,0.7857142857142857,0.8148148148148148,14.0
0.4444444444444444,0.17391304347826086,0.25,23.0
0.9333333333333333,0.9333333333333333,0.9333333333333333,15.0
0.2222222222222222,0.48,0.3037974683544304,25.0
0.3076923076923077,0.2857142857142857,0.29629629629629634,14.0
0.625,0.625,0.625,16.0
0.3333333333333333,0.03225806451612903,0.0588235294117647,31.0
0.2727272727272727,0.15,0.19354838709677416,20.0
0.7272727272727273,0.6666666666666666,0.6956521739130435,12.0
0.5714285714285714,0.47058823529411764,0.5161290322580646,17.0
0.4117647058823529,0.4,0.40579710144927533,35.0
0.7222222222222222,1.0,0.8387096774193548,13.0
0.8636363636363636,1.0,0.9268292682926829,19.0
0.3333333333333333,0.13636363636363635,0.1935483870967742,22.0
0.7222222222222222,0.28888888888888886,0.4126984126984127,45.0
0.5882352941176471,0.8333333333333334,0.6896551724137931,12.0
0.36904761904761907,1.0,0.5391304347826087,31.0
0.4,0.8888888888888888,0.5517241379310346,9.0
0.4,0.3333333333333333,0.3636363636363636,18.0
0.4583333333333333,0.6470588235294118,0.5365853658536585,17.0
0.5333333333333333,0.64,0.5818181818181818,25.0
0.22727272727272727,0.4,0.2898550724637681,25.0
