precision,recall,f1-score,support
0.9805825242718447,0.9901960784313726,0.9853658536585367,102.0
0.9642857142857143,1.0,0.9818181818181818,81.0
0.9557522123893806,1.0,0.9773755656108597,108.0
0.8881987577639752,0.9050632911392406,0.8965517241379312,158.0
0.9910714285714286,1.0,0.9955156950672646,111.0
1.0,0.9908256880733946,0.9953917050691244,109.0
0.9878419452887538,0.9938837920489296,0.9908536585365854,327.0
0.9948186528497409,0.9846153846153847,0.9896907216494846,195.0
0.9871244635193133,0.9913793103448276,0.989247311827957,232.0
0.9484536082474226,0.9019607843137255,0.9246231155778893,102.0
0.9795918367346939,0.916030534351145,0.9467455621301775,524.0
0.9945945945945946,0.9945945945945946,0.9945945945945946,185.0
0.9924812030075187,1.0,0.9962264150943396,132.0
0.9732142857142857,0.990909090909091,0.9819819819819819,110.0
0.8522727272727273,0.9615384615384616,0.9036144578313254,156.0
0.9903846153846154,0.9856459330143541,0.988009592326139,209.0
1.0,0.9925373134328358,0.9962546816479401,134.0
0.9911504424778761,1.0,0.9955555555555555,112.0
0.9908088235294118,0.9746835443037974,0.9826800364630812,553.0
0.9937888198757764,0.9815950920245399,0.9876543209876544,163.0
0.9444444444444444,0.9444444444444444,0.9444444444444444,72.0
0.9941860465116279,0.9827586206896551,0.9884393063583815,174.0
0.9745762711864406,1.0,0.9871244635193133,115.0
0.98989898989899,1.0,0.9949238578680203,98.0
1.0,0.971830985915493,0.9857142857142858,71.0
1.0,0.9859154929577465,0.9929078014184397,71.0
0.995049504950495,0.9852941176470589,0.9901477832512315,204.0
0.9847328244274809,1.0,0.9923076923076923,129.0
1.0,0.9938461538461538,0.9969135802469136,325.0
1.0,0.9897959183673469,0.9948717948717948,98.0
0.9873417721518988,0.9873417721518988,0.9873417721518988,79.0
0.8735177865612648,0.8565891472868217,0.8649706457925636,258.0
0.9344978165938864,0.9907407407407407,0.9617977528089887,216.0
0.8932038834951457,0.9292929292929293,0.9108910891089108,99.0
0.9787234042553191,0.9787234042553191,0.9787234042553191,94.0
1.0,1.0,1.0,90.0
0.9705882352941176,0.99,0.9801980198019802,100.0
0.9838187702265372,0.9967213114754099,0.9902280130293161,305.0
1.0,0.9863945578231292,0.9931506849315068,147.0
1.0,1.0,1.0,136.0
0.9285714285714286,0.9662162162162162,0.9470198675496688,148.0
0.9849624060150376,0.9776119402985075,0.9812734082397004,134.0
0.9852941176470589,0.9824046920821115,0.9838472834067548,341.0
0.9966442953020134,0.9705882352941176,0.9834437086092714,306.0
0.9715909090909091,0.9327272727272727,0.9517625231910946,550.0
0.9777777777777777,0.9887640449438202,0.9832402234636872,89.0
0.9868995633187773,0.9955947136563876,0.9912280701754385,227.0
1.0,0.9797979797979798,0.989795918367347,99.0
0.9831081081081081,0.9931740614334471,0.9881154499151102,293.0
1.0,0.9883449883449883,0.9941383352872216,429.0
0.9868173258003766,0.9886792452830189,0.9877474081055608,530.0
1.0,0.979381443298969,0.9895833333333333,485.0
0.9428571428571428,1.0,0.9705882352941176,132.0
0.9902912621359223,0.9902912621359223,0.9902912621359223,103.0
0.9747899159663865,0.9830508474576272,0.9789029535864979,354.0
0.979557069846678,0.8406432748538012,0.904799370574351,684.0
0.990990990990991,0.990990990990991,0.990990990990991,111.0
0.9887640449438202,1.0,0.9943502824858756,88.0
1.0,0.9789473684210527,0.9893617021276596,95.0
1.0,1.0,1.0,91.0
0.8727272727272727,0.9795918367346939,0.923076923076923,147.0
0.9900662251655629,0.9900662251655629,0.9900662251655629,302.0
0.96875,0.9789473684210527,0.9738219895287958,95.0
0.9794520547945206,0.9794520547945206,0.9794520547945206,146.0
0.987987987987988,0.9909638554216867,0.9894736842105263,332.0
0.9879518072289156,0.9919354838709677,0.9899396378269617,248.0
0.9555555555555556,0.9626865671641791,0.9591078066914499,134.0
0.9205020920502092,0.8695652173913043,0.8943089430894309,253.0
0.9863013698630136,0.9863013698630136,0.9863013698630136,73.0
0.80625,0.9214285714285714,0.86,140.0
0.9787234042553191,1.0,0.989247311827957,138.0
0.9908256880733946,0.9908256880733946,0.9908256880733946,109.0
0.9836065573770492,0.9917355371900827,0.9876543209876544,121.0
1.0,0.9873417721518988,0.9936305732484078,158.0
1.0,0.9902912621359223,0.9951219512195122,103.0
0.9920634920634921,1.0,0.9960159362549801,125.0
0.9891304347826086,0.9830246913580247,0.9860681114551083,648.0
0.9891304347826086,1.0,0.994535519125683,91.0
0.9895833333333334,1.0,0.9947643979057591,95.0
1.0,0.9949748743718593,0.9974811083123425,199.0
0.9901960784313726,0.9901960784313726,0.9901960784313726,204.0
1.0,1.0,1.0,94.0
0.9933993399339934,1.0,0.9966887417218543,301.0
0.996316758747698,0.9908424908424909,0.9935720844811754,546.0
0.963855421686747,0.9937888198757764,0.9785932721712538,161.0
0.9572649572649573,0.9491525423728814,0.9531914893617022,118.0
0.9912280701754386,0.9912280701754386,0.9912280701754386,114.0
0.9940119760479041,0.9940119760479041,0.9940119760479041,167.0
1.0,0.9873417721518988,0.9936305732484078,79.0
0.9855072463768116,1.0,0.9927007299270074,68.0
1.0,1.0,1.0,77.0
0.9805825242718447,1.0,0.9901960784313726,101.0
1.0,0.9893617021276596,0.9946524064171123,94.0
0.9210526315789473,0.9375,0.9292035398230089,112.0
0.5669642857142857,0.9477611940298507,0.7094972067039106,134.0
0.9659090909090909,0.9883720930232558,0.9770114942528736,86.0
0.9903846153846154,1.0,0.9951690821256038,103.0
0.9850746268656716,1.0,0.9924812030075187,66.0
1.0,1.0,1.0,138.0
0.9904761904761905,0.9811320754716981,0.9857819905213271,106.0
0.9729715119736202,0.9729715119736202,0.9729715119736202,0.9729715119736202
0.9727074428805556,0.9798217825735303,0.9755402701979405,18499.0
0.9754905157075557,0.9729715119736202,0.9734995718757273,18499.0
